rec,groupid,straintype,candself,nearesttype,color
4256,90,3,0,,#000000
4257,3,3,0,,#000000
4258,91,3,0,,#000000
4259,77,3,0,,#000000
4260,91,3,0,,#000000
4261,90,3,0,,#000000
4262,3,3,0,,#000000
4263,77,3,0,,#000000
4264,6,3,0,,#000000
4265,26,3,0,,#000000
4266,45,3,0,,#000000
4267,25,3,0,,#000000
4268,3,3,0,,#000000
4269,38,3,0,,#000000
4270,24,3,0,,#000000
4271,24,3,0,,#000000
4272,1,3,0,,#000000
4273,36,3,0,,#000000
4274,94,3,0,,#000000
4275,93,3,0,,#000000
4276,56,3,0,,#000000
4277,92,3,0,,#000000
4278,90,3,0,,#000000
4279,34,3,0,,#000000
4280,26,3,0,,#000000
4281,3,3,0,,#000000
4282,90,3,0,,#000000
4283,91,3,0,,#000000
4284,91,3,0,,#000000
4285,36,3,0,,#000000
4286,91,3,0,,#000000
4287,69,3,0,,#000000
4288,87,3,0,,#000000
4289,90,3,0,,#000000
4290,45,3,0,,#000000
4291,6,3,1,,#000000
4292,87,3,0,,#000000
4293,79,3,0,,#000000
4294,24,3,0,,#000000
4295,56,3,0,,#000000
4296,91,3,0,,#000000
4297,91,3,1,,#000000
4298,90,3,0,,#000000
4299,91,3,0,,#000000
4300,91,3,0,,#000000
4301,91,3,0,,#000000
4302,77,3,0,,#000000
4303,91,3,0,,#000000
4304,90,3,0,,#000000
4305,77,3,0,,#000000
4306,3,3,0,,#000000
4307,90,3,1,,#000000
4308,91,3,0,,#000000
4309,91,3,0,,#000000
4310,11,3,0,,#000000
4311,94,3,0,,#000000
4312,80,3,0,,#000000
4313,91,3,1,,#000000
4314,91,3,0,,#000000
4315,91,3,0,,#000000
4316,90,3,0,,#000000
4317,91,3,0,,#000000
4318,91,3,0,,#000000
4319,77,3,0,,#000000
4320,91,3,1,,#000000
4321,90,3,0,,#000000
4322,91,3,0,,#000000
4323,46,3,0,,#000000
4324,91,3,0,,#000000
4325,77,3,1,,#000000
4326,90,3,0,,#000000
4327,91,3,1,,#000000
4328,94,3,0,,#000000
4329,90,3,0,,#000000
4330,91,3,1,,#000000
4331,94,3,0,,#000000
4332,58,3,0,,#000000
4333,91,3,0,,#000000
4334,3,3,0,,#000000
4335,90,3,0,,#000000
4336,92,3,0,PputUW4-01566(NaN),#000000
4337,92,3,0,PputUW4-01566(NaN),#000000
4338,27,3,0,,#000000
4339,27,3,0,,#000000
4340,33,3,0,,#000000
4341,56,3,0,,#000000
4342,24,3,0,,#000000
4343,93,3,0,,#000000
4344,1,3,0,,#000000
4345,2,3,0,,#000000
4346,56,3,0,,#000000
4347,28,3,0,,#000000
4348,35,3,0,,#000000
4349,22,3,0,,#000000
4350,62,3,0,,#000000
4351,1,3,0,,#000000
4352,24,3,0,,#000000
4353,28,3,0,,#000000
4354,45,3,0,,#000000
4355,35,3,0,,#000000
4356,93,3,1,,#000000
4357,2,3,0,,#000000
4358,90,3,0,,#000000
4359,56,3,0,,#000000
4360,1,3,1,,#000000
4361,3,3,0,,#000000
4362,36,3,0,,#000000
4363,58,3,1,,#000000
4364,38,3,0,,#000000
4365,1,3,0,,#000000
4366,24,3,0,,#000000
4367,76,3,0,,#000000
4368,65,3,0,,#000000
4369,92,3,0,,#000000
4370,94,3,0,,#000000
4371,66,3,0,,#000000
4372,93,3,0,,#000000
4373,35,3,0,,#000000
4374,64,3,0,,#000000
4375,24,3,1,,#000000
4376,80,3,1,,#000000
4377,93,3,1,,#000000
4378,3,3,0,,#000000
4379,90,3,1,,#000000
4380,94,3,1,,#000000
4381,91,3,0,,#000000
4382,58,3,1,,#000000
4383,90,3,1,,#000000
4384,3,3,1,,#000000
4385,91,3,1,,#000000
4386,71,3,1,,#000000
4387,26,3,1,,#000000
4388,34,3,0,,#000000
4389,22,3,1,,#000000
4390,71,3,0,,#000000
4391,5,3,0,,#000000
4392,36,3,1,,#000000
4393,83,3,1,,#000000
4394,1,3,1,,#000000
4395,91,3,0,,#000000
4396,3,3,1,,#000000
4397,81,3,1,,#000000
4398,91,3,1,,#000000
4399,63,3,1,,#000000
4400,3,3,1,,#000000
4401,90,3,0,,#000000
4402,36,3,1,,#000000
4403,92,3,0,PputUW4-01566(NaN),#000000
4404,94,3,1,,#000000
4405,5,3,0,,#000000
4406,72,3,0,,#000000
4407,87,3,0,,#000000
4408,45,3,0,,#000000
4409,72,3,0,,#000000
4410,45,3,0,,#000000
4411,92,3,0,,#000000
4412,45,3,0,,#000000
4413,71,3,0,,#000000
4414,80,3,1,WP-016500408(NaN),#000000
4415,36,3,0,,#000000
4416,90,3,1,,#000000
4417,94,3,1,,#000000
4418,3,3,0,,#000000
4419,24,3,1,,#000000
4420,3,3,0,,#000000
4421,45,3,1,,#000000
4422,25,3,1,,#000000
4423,38,3,0,,#000000
4424,94,3,1,,#000000
4425,91,3,1,,#000000
4426,77,3,1,,#000000
4427,3,3,0,,#000000
4428,90,3,1,,#000000
4429,91,3,0,,#000000
4430,69,3,1,,#000000
4431,26,3,1,,#000000
4432,20,3,0,,#000000
4433,88,3,1,,#000000
4434,72,3,0,,#000000
4435,45,3,1,,#000000
4436,80,3,0,,#000000
4437,48,3,1,,#000000
4438,71,3,1,,#000000
4439,86,3,0,,#000000
4440,48,3,0,,#000000
4441,71,3,1,,#000000
4442,45,3,1,,#000000
4443,80,3,0,,#000000
4444,58,3,1,,#000000
4445,91,3,0,,#000000
4446,94,3,1,,#000000
4447,91,3,0,,#000000
4448,3,3,1,,#000000
4449,90,3,1,,#000000
4450,91,3,1,,#000000
4451,90,3,1,,#000000
4452,77,3,1,,#000000
4453,91,3,1,,#000000
4454,91,3,0,,#000000
4455,64,3,0,,#000000
4456,35,3,0,,#000000
4457,80,3,1,,#000000
4458,93,3,0,,#000000
4459,56,3,0,,#000000
4460,71,3,0,,#000000
4461,25,3,0,,#000000
4462,26,3,0,,#000000
4463,87,3,1,,#000000
4464,56,3,0,,#000000
4465,93,3,0,,#000000
4466,62,3,1,,#000000
4467,24,3,1,,#000000
4468,26,3,1,,#000000
4469,32,3,0,,#000000
4470,23,3,1,,#000000
4471,26,3,1,,#000000
4472,24,3,1,,#000000
4473,77,3,0,,#000000
4474,3,3,1,,#000000
4475,90,3,0,,#000000
4476,91,3,1,,#000000
4477,94,3,1,,#000000
4478,91,3,0,,#000000
4479,34,3,1,,#000000
4480,26,3,0,,#000000
4481,1,3,1,,#000000
4482,55,3,0,,#000000
4483,45,3,0,,#000000
4484,92,3,0,,#000000
4485,94,3,1,,#000000
4486,38,3,0,,#000000
4487,24,3,1,,#000000
4488,63,3,0,,#000000
4489,91,3,1,,#000000
4490,84,3,0,,#000000
4491,1,3,1,,#000000
4492,5,3,0,,#000000
4493,81,3,1,,#000000
4494,91,3,0,,#000000
4495,3,3,1,,#000000
4496,90,3,0,,#000000
4497,3,3,1,,#000000
4498,36,3,0,,#000000
4499,92,3,0,PputUW4-01566(NaN),#000000
4500,72,3,0,,#000000
4501,94,3,0,,#000000
4502,26,3,1,,#000000
4503,23,3,0,,#000000
4504,29,3,1,,#000000
4505,56,3,1,,#000000
4506,24,3,0,,#000000
4507,26,3,1,,#000000
4508,6,3,1,,#000000
4509,22,3,1,,#000000
4510,87,3,0,,#000000
4511,91,3,1,,#000000
4512,26,3,1,,#000000
4513,1,3,1,,#000000
4514,22,3,0,,#000000
4515,22,3,1,,#000000
4516,22,3,0,,#000000
4517,24,3,0,,#000000
4518,26,3,1,,#000000
4519,12,3,1,,#000000
4520,24,3,1,,#000000
4521,22,3,1,,#000000
4522,1,3,0,,#000000
4523,22,3,0,,#000000
4524,35,3,0,,#000000
4525,2,3,1,,#000000
4526,35,3,1,,#000000
4527,35,3,1,,#000000
4528,35,3,1,,#000000
4529,45,3,1,,#000000
4530,23,3,1,,#000000
4531,26,3,1,,#000000
4532,94,3,1,,#000000
4533,45,3,0,,#000000
4534,3,3,1,,#000000
4535,45,3,1,,#000000
4536,92,3,1,,#000000
4537,71,3,0,,#000000
4538,80,3,0,WP-016500408(NaN),#000000
4539,72,3,1,,#000000
4540,36,3,1,,#000000
4541,5,3,0,,#000000
4542,90,3,0,,#000000
4543,22,3,1,,#000000
4544,22,3,0,,#000000
4545,55,3,1,,#000000
4546,87,3,1,,#000000
4547,33,3,0,,#000000
